Node ID,Equivalent Stress,Stress X,Stress Y,Deformation X,Deformation Y,Shear
6556,39265496.0206,38481412.6151,193116.224238,0.00101316642761,-8.45535844564e-06,-4773333.98944
6557,38288900.9288,37498469.0802,228296.996582,0.00100912201405,-7.59893422946e-06,-4775402.92626
6558,66777673.1040,57649723.0076,11313284.9988,0.00060931622982,-5.8201931417e-05,23522927.7611
6559,66684974.5308,55997029.2591,13200719.8788,0.000607366204262,-5.87224699557e-05,25007736.3650
6560,68621442.4261,58906368.5735,12725025.8923,0.000611109852791,-5.95230385661e-05,24675229.7084
6561,137499492.250,140066295.442,7205535.74108,0.000755839765072,-8.53996351361e-05,-9034677.68715
6562,143026792.584,144826756.795,5475928.18737,0.000754470288754,-8.46547782421e-05,-9036021.31208
6563,47164118.4321,46119043.7135,-851794.428059,0.00104251146317,-2.41956412792e-05,-4377151.89798
6564,46248971.0747,45519217.6274,-378936.454787,0.00105158686638,-2.15307641774e-05,-4065122.72358
6565,47136978.3972,46364843.4594,-544577.488010,0.00105447661877,-2.44534891099e-05,-3943357.65498
6566,70341368.6808,76019131.9784,13597051.3821,0.000776248276234,-9.05868709087e-05,2432828.14821
6567,70780620.8111,76842559.1787,14617372.6718,0.000772610783577,-9.1665558517e-05,2212549.20959
6568,71768151.4046,77529572.1690,13670498.7685,0.000777550280094,-8.98607745767e-05,2067073.58360
6569,93747877.3804,84526494.8890,17180159.0011,0.000640787482262,-7.16100335121e-05,30555724.6889
6570,94881923.7691,87192726.1353,16367853.8005,0.000644698262215,-7.25143700838e-05,29207642.3963
6571,13199703.2260,8433138.88709,-6738411.88635,0.000506229162216,-1.96993525606e-07,542271.672260
6572,13802618.8795,8677458.72339,-6674846.60943,0.000506428956985,-7.69015226979e-07,2060721.13911
6573,13599025.3227,9732434.19329,-5720933.14216,0.000505705833435,-2.75980768492e-07,775786.279213
6574,65118443.5693,55130371.1573,-11715122.1116,0.000895415723324,-3.23064997792e-05,-11803258.7687
6575,65565054.2710,56145264.0692,-11576050.0630,0.00089353710413,-3.36144827306e-05,-10993033.2700
6576,19090051.6770,16179681.5463,-2589401.94334,0.000973719537258,-1.48122082464e-06,-4244497.48993
6577,17275537.4888,14588989.3214,-3043538.31212,0.000973315060139,-1.10739283264e-06,-3262938.99814
6578,17902805.2454,15781238.5786,-2439727.50789,0.000974333167076,-1.04274589103e-06,-3000486.20502
6579,47546934.2527,47716943.4684,667138.780866,0.00113765156269,-2.84243430942e-05,-2250408.27479
6580,47268777.2846,47577157.2930,875382.549706,0.00114914178848,-2.57744435221e-05,-1969206.99307
6581,19069994.6925,17029211.6801,-2163468.90728,0.000502169430256,-1.15109595936e-06,3273524.06581
6582,17673877.3654,15524663.4483,-2689213.27591,0.000503018200397,-9.41945996601e-07,2730675.54832
6583,140884112.649,140721209.753,6774509.20854,0.000770236909389,-8.35908129811e-05,-17825987.3844
6584,136051815.233,136990248.907,8083452.55965,0.000769011080265,-8.43580290675e-05,-16184149.7081
6585,140625692.797,141150338.491,6676534.49376,0.000766636908054,-8.40255320072e-05,-15811245.0441
6586,62041960.0359,59042623.5744,-5615702.80620,0.000888682365417,6.48052766919e-05,154339.079506
6587,61329698.6971,58249401.6920,-5732448.72093,0.00089864808321,6.27632588148e-05,722603.680992
6588,21309276.2237,7731289.30501,-11262940.4477,0.00051242184639,-4.15909802541e-06,7754171.78699
6589,22192818.2525,7096318.99198,-12638644.8383,0.000513529241085,-4.86411387101e-06,8015406.83111
6590,38836412.2453,-2244144.12181,-39888240.4963,0.000511404752731,4.11908188835e-06,746985.897422
6591,67711439.7965,59638758.0395,-10931933.2004,0.000882825911045,-3.87340672314e-05,-9248126.59025
6592,67993745.1355,59895676.5493,-10810579.2363,0.000880597412586,-3.93490493298e-05,-9509323.97842
6593,55977852.7711,57549684.5245,4108515.28247,0.000792949795723,0.000104597568512,-3702146.78844
6594,56349554.2889,57466280.9372,3122376.23476,0.000801185548306,0.00010364792496,-3767445.65793
6595,54743530.7470,54300759.2701,-856085.439523,0.0009632127285,0.000103944867849,-595183.360435
6596,54585402.9596,54166416.4861,-825433.552265,0.000979980707169,0.000100932560861,-240432.380078
6597,54743857.5528,54176746.3230,-1108349.72064,0.00097075843811,9.78165045381e-05,-406151.390368
6598,57845600.6106,40581124.9415,19064314.5243,0.000591618597507,-5.77044561505e-05,26517221.1329
6599,56857943.0602,37458739.5986,20915022.2143,0.000589004635811,-5.80464787781e-05,26930037.3395
6600,59318492.8747,39966703.0970,21199254.3538,0.000591650366783,-5.88375739753e-05,27804089.3873
6601,64501992.7972,53999880.0278,-10729774.1413,0.000889872431755,3.46860438585e-05,13539885.0600
6602,65365028.4741,55215233.7211,-10908959.8383,0.000888624250889,3.50359976292e-05,12942420.4418
6603,64434576.4028,53717728.3423,-11160723.0391,0.000891750514507,3.35655547678e-05,13442840.3605
6604,58075061.2013,44797573.7254,-11677229.8018,0.000558077633381,-2.15264298022e-05,15345149.7555
6605,59170335.8114,46586853.5269,-11595743.7697,0.000559579968452,-2.25573517382e-05,14788770.8346
6606,57545653.7873,44564199.3114,-11383216.7330,0.000555514335632,-2.0822012797e-05,15151158.8891
6607,60778931.9685,39698892.2755,22680641.3333,0.00088598638773,5.95317445695e-05,28890952.2692
6608,61312685.3866,42990329.0612,20323740.2780,0.000883186399937,5.88842369616e-05,28117295.1517
6609,58613009.5112,40691149.6662,19874145.9392,0.000885482728481,5.80390244722e-05,27039695.4673
6610,28763422.6124,9205392.16201,-17186364.8891,0.000524551093578,-1.21810128912e-05,9815241.01893
6611,29315181.5286,9987735.92994,-16997263.4429,0.000526526451111,-1.33948847651e-05,10015884.9784
6612,34456324.6633,-2348781.14859,-35570174.5351,0.000511062502861,-3.71988792904e-06,-101284.022133
6613,33783352.9342,-2176516.86782,-34818618.8652,0.000511424422264,-4.66622784734e-06,90923.7581350
6614,31876491.1427,-2206219.05440,-32912994.4756,0.000511057376862,-3.95554304123e-06,443980.198886
6615,17417841.0947,6664567.45352,-10154588.5631,0.000509577393532,2.58409348316e-06,-5421350.37695
6616,18235551.5556,8085064.67229,-9103596.55108,0.000509698331356,2.72147450596e-06,-6074219.64123
6617,19331938.1951,7598372.02231,-10194656.3721,0.000510721445084,3.25130275451e-06,-6698128.26316
6618,46718480.3594,45407528.4140,-1066629.13901,0.00103161454201,-2.18143817037e-05,-4871758.05909
6619,46205941.9736,44746443.5577,-1143771.53019,0.00102470016479,-2.0227259025e-05,-5172263.88454
6620,29104020.6130,-1764359.37484,-29882501.6022,0.000511322915554,4.57631377503e-06,-1109147.07184
6621,27154003.2203,-1303862.54688,-27597335.3386,0.000511608123779,4.96600568295e-06,-1826658.83501
6622,86107556.5400,93971199.6714,18859758.5360,0.000734877407551,-9.43113714457e-05,411731.588344
6623,84526254.9320,92413020.3610,19013903.5270,0.000738585889339,-9.46678295732e-05,204260.473982
6624,82831585.2168,90710470.7445,19099348.4542,0.000735457777977,-9.48591455817e-05,368684.438900
6625,24286944.3161,3249845.27202,-19913922.5824,0.00051581043005,-7.71877355874e-06,6271966.46872
6626,24756907.3283,2667596.94190,-21259757.7912,0.000516214311123,-8.43233894557e-06,5689130.59575
6627,24821973.2016,3937991.57937,-19690937.5191,0.000517145931721,-8.6016478017e-06,6716814.95508
6628,49813083.7941,49849738.0575,323249.003291,0.00116862738132,5.06656318903e-05,2029476.19756
6629,49821829.1011,49901568.7307,387356.632522,0.00118192338943,5.14081418514e-05,1934575.89263
6630,49444255.7069,49571006.3934,488567.456177,0.00118485534191,4.70753088593e-05,1951907.60408
6631,13045427.4771,7099872.82753,-7890409.35040,0.000506774425507,-2.80297914287e-07,706050.336361
6632,13122039.4531,8154848.29744,-6936495.88312,0.000506314635277,2.2081033967e-07,-578884.523539
6633,140968826.276,140154192.897,6966949.88523,0.000773045957088,-8.32675248384e-05,-19637727.6557
6634,145494103.983,144314282.481,5560031.81934,0.000770698189735,-8.28941091895e-05,-19264822.9917
6635,69206941.3178,72045797.8022,6621630.13504,0.000799087285995,-8.21799859405e-05,3277111.82833
6636,70175516.2545,73064491.7261,6564196.33116,0.00080025011301,-8.11834409833e-05,2751007.41784
6637,69727419.4702,71992924.3724,5186469.51516,0.000804131984711,-7.97237381339e-05,2910985.39035
6638,65314375.8579,59006110.7363,-9717063.02961,0.00058352202177,4.26249466836e-05,-6230547.81982
6639,64454267.5675,57679830.2333,-9903657.51584,0.000576083898544,3.91837731004e-05,-7258697.66871
6640,48209091.0023,40636039.7793,-5832087.91983,0.000957306146622,-1.47864092141e-05,-11573281.2995
6641,46396729.3984,39658750.5341,-4891404.35060,0.000963811695576,-1.37212509289e-05,-10983733.1772
6642,48337803.0718,41318097.4779,-5542355.26494,0.000959912002087,-1.52996536344e-05,-11100161.4048
6643,23844398.6970,17653340.4986,-3667907.11880,0.000970055580139,2.97550135292e-06,7718172.55020
6644,22682702.4257,17980863.8664,-2929048.14652,0.000972002923489,2.48815491796e-06,6581473.61733
6645,21401081.6143,16438267.8441,-3388087.23858,0.000971457362175,2.3075863719e-06,6340773.45190
6646,27003037.5980,18234177.1693,3604804.12983,0.000915933668613,-4.23994921148e-05,-12239483.1975
6647,29222573.9718,19788442.7479,4880424.41436,0.000913730859756,-4.34154383838e-05,-13355820.4515
6648,26294231.4728,17042456.0706,6269511.12634,0.000915298879147,-4.45373095572e-05,-12496431.4642
6649,49431203.7687,49989625.6129,1141278.49823,0.00146050989628,-4.31455224752e-05,-277371.799662
6650,49499225.8292,49981390.3173,988952.080409,0.00144371283054,-4.77818548679e-05,-402141.501506
6651,51826257.6819,51710247.3577,-84651.6270900,0.0011400179863,-7.580871135e-05,-1594446.72153
6652,51440991.3732,51354825.6556,-6661.69556124,0.00115630149841,-7.21271932125e-05,-1684767.11994
6653,14876192.7323,1018319.82533,-13941828.9661,0.000941356182098,-3.23059335351e-05,1974191.74885
6654,16638941.7595,982702.062244,-15750201.5091,0.000942855060101,-3.0680084601e-05,2028306.06273
6655,15962765.9701,2476150.14088,-14570126.8968,0.000941481888294,-3.05782686919e-05,322572.131419
6656,65426583.2472,56902150.7445,9692615.71339,0.000608136832714,-5.67832998931e-05,22363414.4465
6657,67580846.8509,59811490.0589,9216921.72686,0.000611705541611,-5.76751977205e-05,22030907.7899
6658,47922618.3713,37057593.5273,8160350.06160,0.000894012153149,4.88710179925e-05,19656413.1691
6659,49524521.9528,38111566.2257,10138382.6733,0.000891818523407,5.07626719773e-05,20686466.0581
6660,53511034.2266,54789468.7653,7257599.25445,4.6348080039e-05,2.75353714824e-05,8296829.85942
6661,51521625.3491,53394835.2905,10443079.3126,3.15113402903e-05,1.7469201237e-05,9165479.38756
6662,54759509.3823,54188339.5513,-1115907.43661,0.000969177901745,-9.81543585658e-05,413643.960655
6663,54617744.3937,54120924.8134,-979561.066628,0.000985384762287,-9.7323961556e-05,128074.556802
6664,54625222.3618,54194110.0983,-844684.153795,0.000975590825081,-0.000101332820952,375478.084598
6665,50807713.9575,50847659.1110,238405.251255,0.00119924259186,6.82377666235e-05,1633490.37369
6666,50429013.9695,50497941.3350,316337.972879,0.00120209622383,6.25618025661e-05,1724114.99421
6667,69048486.8580,66141234.7158,-5480730.61307,0.000631156563759,6.18718191981e-05,-404107.950628
6668,69466228.4911,66082002.6398,-6266455.41191,0.000627424836159,5.90365193784e-05,-1336343.44240
6669,68885256.3865,65480368.2963,-6322291.45368,0.00062615031004,5.95973618329e-05,-1086672.77048
6670,53517874.4775,46540903.9997,-6983260.13769,0.000949425160885,-2.17118505388e-05,-10397659.6991
6671,54749238.6363,48156531.0160,-7151416.77856,0.00094705170393,-2.41595935076e-05,-9710775.21642
6672,73134112.5873,76737692.0609,7893477.40014,0.000799759447575,8.05924460292e-05,-1055981.95252
6673,73159034.9100,76326568.7307,6839550.26468,0.000803366959095,7.88904055953e-05,-765778.538833
6674,73938002.4628,77593856.4845,7962634.37271,0.00080073094368,8.00181552768e-05,-395645.733497
6675,42140733.6330,-1840201.95689,-41704304.9404,0.000960888028145,1.4314209111e-05,-6053934.83298
6676,43048661.5985,-1960072.32865,-42128892.3264,0.000960166215897,1.58200114965e-05,-7235963.17768
6677,40603576.0354,-1909974.36926,-40202596.5282,0.000960345625877,1.49938035756e-05,-5931260.29628
6678,53680298.6473,53324840.2278,-691484.272480,0.000477514833212,-9.93739068508e-05,477646.554510
6679,53455159.9872,53117779.3230,-636398.084107,0.000461889833212,-9.62900072336e-05,763018.901859
6680,122431827.186,124087335.587,11740382.5124,0.00069982111454,8.48825499415e-05,-17424902.2802
6681,119724171.346,122412163.417,12240112.1457,0.000702678918839,8.56332555413e-05,-15249674.4792
6682,60220537.1274,62458241.5535,5997801.45713,0.0007917573452,9.34787988663e-05,-4623118.13377
6683,60083405.2163,61949383.8265,5122620.89480,0.000795770943165,9.30888578296e-05,-4596788.33825
6684,61130328.9252,62802871.0683,4722987.09551,0.000799159646034,9.07151252031e-05,-4726769.24864
6685,70902633.1048,65899522.7814,-5540116.38959,0.000618544757366,-5.05973249674e-05,9809049.60632
6686,70027952.1260,64386310.2595,-5995306.33291,0.000614903926849,-4.88710813224e-05,10588638.2262
6687,70209458.3386,65016890.5258,-4874018.19229,0.000616846680641,-5.03584183753e-05,10977589.6867
6688,91669804.4474,95656633.3771,13698071.7750,0.000681836605072,8.23314785957e-05,-11192792.2907
6689,90221390.3315,93911227.5441,13120272.6137,0.000678358256817,8.1160441041e-05,-11263213.9864
6690,88995518.0750,93317982.9915,13251525.8789,0.000681469678879,8.21597650647e-05,-9538675.94401
6691,88718027.3809,95578963.3251,16510997.1818,0.000770499706268,8.98791477084e-05,3698698.79030
6692,91422634.4679,98230525.6980,16468641.6444,0.000769442439079,8.98226723075e-05,4296086.70019
6693,89482971.9954,96549971.8984,16888122.8765,0.00076656460762,9.0716637671e-05,3196054.77651
6694,65137439.1339,56974983.2153,-10926537.4865,0.000578936517239,-3.54272201657e-05,9216086.53750
6695,65266088.8525,56574744.5424,-11223154.3700,0.000579027116299,-3.41419354081e-05,9967519.72834
6696,142334301.696,142596096.039,6291483.83935,0.000711968004704,-8.39279219508e-05,16155134.3600
6697,137455192.953,138341529.665,7742060.78053,0.000710303127766,-8.44192877412e-05,15986038.3442
6698,141063317.662,140883245.922,6839416.34496,0.000708180606365,-8.37310627103e-05,17958769.1398
6699,34016995.9793,-1143308.21236,-34354131.3807,0.000517456173897,1.39884278178e-05,2230088.14454
6700,33518369.6176,-1121754.76551,-33970941.2257,0.00051655125618,1.25390570611e-05,1449710.94990
6701,57280544.8781,43047853.4698,-11622246.7082,0.000568312942982,-2.67662014812e-05,16253755.8873
6702,56848091.6504,42753702.1637,-11344648.0887,0.000569400012493,-2.76908967644e-05,16228572.8455
6703,54768457.4339,39829489.5717,-11857934.1457,0.000915222942829,2.38229595125e-05,16332887.3089
