Node ID,Equivalent Stress,Stress X,Stress Y,Deformation X,Deformation Y,Shear
11969,50344718.8636,-2146340.29922,-49786255.0645,0.000434200644493,-2.32647992671e-05,-7261106.27538
11970,66257098.3429,63847152.6645,-3845439.04520,0.000626774132252,-0.000126823544502,-4212538.51482
11971,65321220.2544,63104160.6267,-3421590.38782,0.000625787436962,-0.000129467368126,-4362830.00310
11972,66224114.1378,63614197.6856,-4371065.24763,0.000616381049156,-0.000122510671616,-3728231.30517
11973,40134263.9620,39882495.1717,1718508.34574,0.000357925444841,1.21141728014e-05,-5345741.37415
11974,39515426.8666,39795063.6727,2288960.16734,0.00034901419282,1.0696102865e-05,-4606945.65092
11975,72148059.2679,77657847.7224,13445497.9102,0.000739475786686,0.000160830900073,3557534.65494
11976,20340616.4153,-948370.173496,-18921278.7946,0.00111345624924,-5.51408976316e-05,4925134.69855
11977,19386297.8412,539302.237764,-18305755.5698,0.00111208617687,-5.41987866163e-05,3191899.91270
11978,71897221.2572,66474568.0491,-9747223.45670,0.000989158034325,-8.82278829813e-05,-1569648.91156
11979,71332585.6103,65349376.0427,-10477921.2815,0.000999018132687,-8.26814547181e-05,-2785938.99948
11980,74411167.8625,81845280.7835,18303087.7113,0.000796923160553,0.000168168202043,-680746.968303
11981,72955776.2398,80274506.2510,18024792.6712,0.000793313503265,0.000168796300888,-442385.213876
11982,41610228.0839,34104084.0149,-4204189.73764,0.000427188575268,-1.37238008901e-05,11651427.4279
11983,43588566.6264,36117533.6838,-4487273.45467,0.000429442733526,-1.5518238768e-05,11737149.3975
11984,48506173.7217,48642917.6331,317841.233065,0.000765932738781,0.000209453627467,831696.085632
11985,46441626.7027,46481044.7693,105378.823200,0.000761138856411,0.000211784049869,638796.016884
11986,46095210.0651,46168450.6734,150506.382653,0.00077289891243,0.000213352620602,237028.616481
11987,48571848.8248,37720328.3310,-7748262.60975,0.000451885432005,1.9828421995e-05,-13953479.2049
11988,46571592.4850,35493020.0577,-7484510.28551,0.000448479294777,1.77812296897e-05,-13993962.8158
11989,48116380.1432,49670471.8272,3665889.52144,0.000222720220685,-3.21868173778e-05,2357822.63676
11990,19187322.6259,13605513.9701,-5229502.38387,0.0011592117548,-3.10943485238e-06,-5308658.84622
11991,21164183.0316,14534081.0617,-5395314.75703,0.00115771079063,-3.94991738722e-06,-6561447.19124
11992,51146662.7349,38165352.8214,-8572264.98922,0.000523570120335,6.06557242572e-05,-15903246.0848
11993,53277763.1252,40376975.0595,-8783206.34365,0.000527046918869,6.11754320562e-05,-16087634.0866
11994,73422107.8338,67801853.8157,-9984295.12978,0.000982398331165,-8.79260823131e-05,-2385698.34828
11995,69402660.8441,60477729.9245,-12775154.4317,0.000546179831028,-6.11276067793e-05,8628568.92745
11996,68966785.1665,60410973.0493,-12425001.5985,0.000543554246426,-6.11920580268e-05,8204565.59885
